ticker;company_BC;tickersect;sector;;;;;;
ECOM;ChannelAdvisor Corp.;DJUSSW;SOFTWARE;;;;;;
CHKP;Check Point Software Technologies Ltd.;DJUSSW;SOFTWARE;;;;;;
CMCM;Cheetah Mobile Inc. ADS;DJUSSW;SOFTWARE;;;;;;
CEHD;China Electronics Holdings Inc.;DJUSSW;SOFTWARE;;;;;;
CTXS;Citrix Systems Inc.;DJUSSW;SOFTWARE;;;;;;
CKSW;ClickSoftware Technologies Ltd.;DJUSSW;SOFTWARE;;;;;;
CGUD;Com-Guard.com Inc.;DJUSSW;SOFTWARE;;;;;;
CICI;Communication Intelligence Corp.;DJUSSW;SOFTWARE;;;;;;
CVLT;CommVault Systems Inc.;DJUSSW;SOFTWARE;;;;;;
CPSI;Computer Programs & Systems Inc.;DJUSSW;SOFTWARE;;;;;;
CNSI;Comverse Inc.;DJUSSW;SOFTWARE;;;;;;
CNSWF;Constellation Software Inc.;DJUSSW;SOFTWARE;;;;;;
CSOD;Cornerstone OnDemand Inc.;DJUSSW;SOFTWARE;;;;;;
CPAH;CounterPath Corp.;DJUSSW;SOFTWARE;;;;;;
COVR;Cover-All Technologies Inc.;DJUSSW;SOFTWARE;;;;;;
COVS;Covisint Corp.;DJUSSW;SOFTWARE;;;;;;
CSGS;CSG Systems International Inc.;DJUSSW;SOFTWARE;;;;;;
CVT;Cvent Inc.;DJUSSW;SOFTWARE;;;;;;
CYBR;CyberArk Software Ltd.;DJUSSW;SOFTWARE;;;;;;
CYRN;CYREN Ltd.;DJUSSW;SOFTWARE;;;;;;
DAEG;Daegis Inc.;DJUSSW;SOFTWARE;;;;;;
DASTY;Dassault Systemes S.A. ADS;DJUSSW;SOFTWARE;;;;;;
DASTF;Dassault Systemes S.A.;DJUSSW;SOFTWARE;;;;;;
DCLT;Data Call Technologies Inc.;DJUSSW;SOFTWARE;;;;;;
DTRK;DataTRAK International Inc.;DJUSSW;SOFTWARE;;;;;;
DWCH;Datawatch Corp.;DJUSSW;SOFTWARE;;;;;;
TRAK;DealerTrack Technologies Inc.;DJUSSW;SOFTWARE;;;;;;
DECN;Decision Diagnostics Corp.;DJUSSW;SOFTWARE;;;;;;
DPHS;Dephasium Corp.;DJUSSW;SOFTWARE;;;;;;
DSNY;Destiny Media Technologies Inc.;DJUSSW;SOFTWARE;;;;;;
DMRC;Digimarc Corp.;DJUSSW;SOFTWARE;;;;;;
CADY;Digital Caddies Inc.;DJUSSW;SOFTWARE;;;;;;
APPS;Digital Turbine Inc.;DJUSSW;SOFTWARE;;;;;;
DIRI;Direct Insite Corp.;DJUSSW;SOFTWARE;;;;;;
DVNTF;Diversinet Corp;DJUSSW;SOFTWARE;;;;;;
DMHI;DMH International Inc.;DJUSSW;SOFTWARE;;;;;;
DRNE;Drone Aviation Holding Corp.;DJUSSW;SOFTWARE;;;;;;
DUBL;DubLi Inc.;DJUSSW;SOFTWARE;;;;;;
EBIX;Ebix Inc.;DJUSSW;SOFTWARE;;;;;;
ECRY;eCrypt Technologies Inc.;DJUSSW;SOFTWARE;;;;;;
EGAN;eGain Corp.;DJUSSW;SOFTWARE;;;;;;
ELLI;ELLIE MAE Inc.;DJUSSW;SOFTWARE;;;;;;
EIGI;Endurance International Group Holdings Inc.;DJUSSW;SOFTWARE;;;;;;
ENVI;Envivio Inc.;DJUSSW;SOFTWARE;;;;;;
EPAM;EPAM Systems Inc.;DJUSSW;SOFTWARE;;;;;;
EPIQ;EPIQ Systems Inc.;DJUSSW;SOFTWARE;;;;;;
EVTI;Eventure Interactive Inc.;DJUSSW;SOFTWARE;;;;;;
EVOL;Evolving Systems Inc.;DJUSSW;SOFTWARE;;;;;;
EXA;Exa Corp.;DJUSSW;SOFTWARE;;;;;;
FABU;FAB Universal Corp.;DJUSSW;SOFTWARE;;;;;;
FICO;Fair Isaac Corp.;DJUSSW;SOFTWARE;;;;;;
FALC;FalconStor Software Inc.;DJUSSW;SOFTWARE;;;;;;
FEYE;FireEye Inc.;DJUSSW;SOFTWARE;;;;;;
FIVN;Five9 Inc.;DJUSSW;SOFTWARE;;;;;;
FLTT;Flint Telecom Group Inc.;DJUSSW;SOFTWARE;;;;;;
FORTY;Formula Systems (1985) Ltd. ADS;DJUSSW;SOFTWARE;;;;;;
FTNT;Fortinet Inc.;DJUSSW;SOFTWARE;;;;;;
FWDG;FutureWorld Corp.;DJUSSW;SOFTWARE;;;;;;
GAMZ;Gamzio Mobile Inc.;DJUSSW;SOFTWARE;;;;;;
GBSX;GBS Enterprises Inc.;DJUSSW;SOFTWARE;;;;;;
GSPH;Geospatial Holdings Inc.;DJUSSW;SOFTWARE;;;;;;
GLSO;GlassesOff Inc.;DJUSSW;SOFTWARE;;;;;;
GOHE;Global Payout Inc.;DJUSSW;SOFTWARE;;;;;;
GSB;GlobalSCAPE Inc.;DJUSSW;SOFTWARE;;;;;;
GLOB;Globant S.A.;DJUSSW;SOFTWARE;;;;;;
GRCU;Green Cures & Botanical Distribution Inc.;DJUSSW;SOFTWARE;;;;;;
GRMS;Green Energy Management Services Holdings Inc.;DJUSSW;SOFTWARE;;;;;;
GVP;GSE Systems Inc.;DJUSSW;SOFTWARE;;;;;;
GUESF;Guestlogix Inc.;DJUSSW;SOFTWARE;;;;;;
GUID;Guidance Software Inc.;DJUSSW;SOFTWARE;;;;;;
GWRE;Guidewire Software Inc.;DJUSSW;SOFTWARE;;;;;;
HQY;HealthEquity Inc.;DJUSSW;SOFTWARE;;;;;;
HEWA;HealthWarehouse.com Inc.;DJUSSW;SOFTWARE;;;;;;
HPTO;hopTo Inc.;DJUSSW;SOFTWARE;;;;;;
HUBS;HubSpot Inc.;DJUSSW;SOFTWARE;;;;;;
IWSY;ImageWare Systems Inc.;DJUSSW;SOFTWARE;;;;;;
IMMR;Immersion Corp.;DJUSSW;SOFTWARE;;;;;;
IMPV;Imperva Inc.;DJUSSW;SOFTWARE;;;;;;
IMPR;Imprivata Inc.;DJUSSW;SOFTWARE;;;;;;
BLOX;Infoblox Inc.;DJUSSW;SOFTWARE;;;;;;
INOW;InfoNow Corp.;DJUSSW;SOFTWARE;;;;;;
INFA;Informatica Corp.;DJUSSW;SOFTWARE;;;;;;
INS;Intelligent Systems Corp.;DJUSSW;SOFTWARE;;;;;;
ININ;Interactive Intelligence Group Inc.;DJUSSW;SOFTWARE;;;;;;
IL;IntraLinks Holdings Inc.;DJUSSW;SOFTWARE;;;;;;
INTZ;Intrusion Inc.;DJUSSW;SOFTWARE;;;;;;
INTU;Intuit Inc.;DJUSSW;SOFTWARE;;;;;;
INUV;Inuvo Inc.;DJUSSW;SOFTWARE;;;;;;
JIVE;Jive Software Inc.;DJUSSW;SOFTWARE;;;;;;
KNSC;Kenergy Scientific Inc. Cl A;DJUSSW;SOFTWARE;;;;;;
KONE;Kingtone Wirelessinfo Solution Holding Ltd. ADS;DJUSSW;SOFTWARE;;;;;;
KFX;Kofax Ltd.;DJUSSW;SOFTWARE;;;;;;
LIQD;Liquid Holdings Group Inc.;DJUSSW;SOFTWARE;;;;;;
LPSN;LivePerson Inc.;DJUSSW;SOFTWARE;;;;;;
LXFT;Luxoft Holding Inc.;DJUSSW;SOFTWARE;;;;;;
MGIC;Magic Software Enterprises Ltd.;DJUSSW;SOFTWARE;;;;;;
MAMS;MAM Software Group Inc.;DJUSSW;SOFTWARE;;;;;;
MANH;Manhattan Associates Inc.;DJUSSW;SOFTWARE;;;;;;
MRIN;Marin Software Inc.;DJUSSW;SOFTWARE;;;;;;
MKTO;Marketo Inc.;DJUSSW;SOFTWARE;;;;;;
MJMJ;MaryJane Group Inc.;DJUSSW;SOFTWARE;;;;;;
MTLS;Materialise N.V. ADS;DJUSSW;SOFTWARE;;;;;;
MVNR;Mavenir Systems Inc.;DJUSSW;SOFTWARE;;;;;;
MAXD;Max Sound Corp.;DJUSSW;SOFTWARE;;;;;;
MDAS;MedAssets Inc.;DJUSSW;SOFTWARE;;;;;;
MDBX;Medbox Inc.;DJUSSW;SOFTWARE;;;;;;
MTBC;Medical Transcription Billing Corp.;DJUSSW;SOFTWARE;;;;;;
MDSO;Medidata Solutions Inc.;DJUSSW;SOFTWARE;;;;;;
MEDL;MEDL Mobile Holdings Inc.;DJUSSW;SOFTWARE;;;;;;
